PhraseId,Sentiment
182613,2
182614,2
182615,2
182616,2
182617,2
182618,2
182619,2
182620,2
182621,2
182622,2
182623,2
182624,2
182625,2
182626,2
182627,2
182628,2
182629,2
182630,2
182631,2
182632,2
182633,2
182634,2
182635,2
182636,2
182637,2
182638,2
182639,2
182640,2
182641,2
182642,2
182643,2
182644,2
182645,2
182646,2
182647,2
182648,2
182649,2
182650,2
182651,2
182652,2
182653,2
182654,2
182655,2
182656,2
182657,2
182658,2
182659,2
182660,2
182661,2
182662,2
182663,2
182664,2
182665,2
182666,2
182667,2
182668,2
182669,2
182670,2
182671,2
182672,2
182673,2
182674,2
182675,2
182676,2
182677,2
182678,2
182679,2
182680,2
182681,2
182682,2
182683,2
182684,2
182685,2
182686,2
182687,2
182688,2
182689,2
182690,2
182691,2
182692,2
182693,2
182694,2
182695,2
182696,2
182697,2
182698,2
182699,2
182700,2
182701,2
182702,2
182703,2
182704,2
182705,2
182706,2
182707,2
182708,2
182709,2
182710,2
182711,2
182712,2
182713,2
182714,2
182715,2
182716,2
182717,2
182718,2
182719,2
182720,2
182721,2
182722,2
182723,2
182724,2
182725,2
182726,2
182727,2
182728,2
182729,2
182730,2
182731,2
182732,2
182733,2
182734,2
182735,2
182736,2
182737,2
182738,2
182739,2
182740,2
182741,2
182742,2
182743,2
182744,2
182745,2
182746,2
182747,2
182748,2
182749,2
182750,2
182751,2
182752,2
182753,2
182754,2
182755,2
182756,2
182757,2
182758,2
182759,2
182760,2
182761,2
182762,2
182763,2
182764,2
182765,2
182766,2
182767,2
182768,2
182769,2
182770,2
182771,2
182772,2
182773,2
182774,2
182775,2
182776,2
182777,2
182778,2
182779,2
182780,2
182781,2
182782,2
182783,2
182784,2
182785,2
182786,2
182787,2
182788,2
182789,2
182790,2
182791,2
182792,2
182793,2
182794,2
182795,2
182796,2
182797,2
182798,2
182799,2
182800,2
182801,2
182802,2
182803,2
182804,2
182805,2
182806,2
182807,2
182808,2
182809,2
182810,2
182811,2
182812,2
182813,2
182814,2
182815,2
182816,2
182817,2
182818,2
182819,2
182820,2
182821,2
182822,2
182823,2
182824,2
182825,2
182826,2
182827,2
182828,2
182829,2
182830,2
182831,2
182832,2
182833,2
182834,2
182835,2
182836,2
182837,2
182838,2
182839,2
182840,2
182841,2
182842,2
182843,2
182844,2
182845,2
182846,2
182847,2
182848,2
182849,2
182850,2
182851,2
182852,2
182853,2
182854,2
182855,2
182856,2
182857,2
182858,2
182859,2
182860,2
182861,2
182862,2
182863,2
182864,2
182865,2
182866,2
182867,2
182868,2
182869,2
182870,2
182871,2
182872,2
182873,2
182874,2
182875,2
182876,2
182877,2
182878,2
182879,2
182880,2
182881,2
182882,2
182883,2
182884,2
182885,2
182886,2
182887,2
182888,2
182889,2
182890,2
182891,2
182892,2
182893,2
182894,2
182895,2
182896,2
182897,2
182898,2
182899,2
182900,2
182901,2
182902,2
182903,2
182904,2
182905,2
182906,2
182907,2
182908,2
182909,2
182910,2
182911,2
182912,2
182913,2
182914,2
182915,2
182916,2
182917,2
182918,2
182919,2
182920,2
182921,2
182922,2
182923,2
182924,2
182925,2
182926,2
182927,2
182928,2
182929,2
182930,2
182931,2
182932,2
182933,2
182934,2
182935,2
182936,2
182937,2
182938,2
182939,2
182940,2
182941,2
182942,2
182943,2
182944,2
182945,2
182946,2
182947,2
182948,2
182949,2
182950,2
182951,2
182952,2
182953,2
182954,2
182955,2
182956,2
182957,2
182958,2
182959,2
182960,2
182961,2
182962,2
182963,2
182964,2
182965,2
182966,2
182967,2
182968,2
182969,2
182970,2
182971,2
182972,2
182973,2
182974,2
182975,2
182976,2
182977,2
182978,2
182979,2
182980,2
182981,2
182982,2
182983,2
182984,2
182985,2
182986,2
182987,2
182988,2
182989,2
182990,2
182991,2
182992,2
182993,2
182994,2
182995,2
182996,2
182997,2
182998,2
182999,2
183000,2
183001,2
183002,2
183003,2
183004,2
183005,2
183006,2
183007,2
183008,2
183009,2
183010,2
183011,2
183012,2
183013,2
183014,2
183015,2
183016,2
183017,2
183018,2
183019,2
183020,2
183021,2
183022,2
183023,2
183024,2
183025,2
183026,2
183027,2
183028,2
183029,2
183030,2
183031,2
183032,2
183033,2
183034,2
183035,2
183036,2
183037,2
183038,2
183039,2
183040,2
183041,2
183042,2
183043,2
183044,2
183045,2
183046,2
183047,2
183048,2
183049,2
183050,2
183051,2
183052,2
183053,2
183054,2
183055,2
183056,2
183057,2
183058,2
183059,2
183060,2
183061,2
183062,2
183063,2
183064,2
183065,2
183066,2
183067,2
183068,2
183069,2
183070,2
183071,2
183072,2
183073,2
183074,2
183075,2
183076,2
183077,2
183078,2
183079,2
183080,2
183081,2
183082,2
183083,2
183084,2
183085,2
183086,2
183087,2
183088,2
183089,2
183090,2
183091,2
183092,2
183093,2
183094,2
183095,2
183096,2
183097,2
183098,2
183099,2
183100,2
183101,2
183102,2
183103,2
183104,2
183105,2
183106,2
183107,2
183108,2
183109,2
183110,2
183111,2
183112,2
183113,2
183114,2
183115,2
183116,2
183117,2
183118,2
183119,2
183120,2
183121,2
183122,2
183123,2
183124,2
183125,2
183126,2
183127,2
183128,2
183129,2
183130,2
183131,2
183132,2
183133,2
183134,2
183135,2
183136,2
183137,2
183138,2
183139,2
183140,2
183141,2
183142,2
183143,2
183144,2
183145,2
183146,2
183147,2
183148,2
183149,2
183150,2
183151,2
183152,2
183153,2
183154,2
183155,2
183156,2
183157,2
183158,2
183159,2
183160,2
183161,2
183162,2
183163,2
183164,2
183165,2
183166,2
183167,2
183168,2
183169,2
183170,2
183171,2
183172,2
183173,2
183174,2
183175,2
183176,2
183177,2
183178,2
183179,2
183180,2
183181,2
183182,2
183183,2
183184,2
183185,2
183186,2
183187,2
183188,2
183189,2
183190,2
183191,2
183192,2
183193,2
183194,2
183195,2
183196,2
183197,2
183198,2
183199,2
183200,2
183201,2
183202,2
183203,2
183204,2
183205,2
183206,2
183207,2
183208,2
183209,2
183210,2
183211,2
183212,2
183213,2
183214,2
183215,2
183216,2
183217,2
183218,2
183219,2
183220,2
183221,2
183222,2
183223,2
183224,2
183225,2
183226,2
183227,2
183228,2
183229,2
183230,2
183231,2
183232,2
183233,2
183234,2
183235,2
183236,2
183237,2
183238,2
183239,2
183240,2
183241,2
183242,2
183243,2
183244,2
183245,2
183246,2
183247,2
183248,2
183249,2
183250,2
183251,2
183252,2
183253,2
183254,2
183255,2
183256,2
183257,2
183258,2
183259,2
183260,2
183261,2
183262,2
183263,2
183264,2
183265,2
183266,2
183267,2
183268,2
183269,2
183270,2
183271,2
183272,2
183273,2
183274,2
183275,2
183276,2
183277,2
183278,2
183279,2
183280,2
183281,2
183282,2
183283,2
183284,2
183285,2
183286,2
183287,2
183288,2
183289,2
183290,2
183291,2
183292,2
183293,2
183294,2
183295,2
183296,2
183297,2
183298,2
183299,2
183300,2
183301,2
183302,2
183303,2
183304,2
183305,2
183306,2
183307,2
183308,2
183309,2
183310,2
183311,2
183312,2
183313,2
183314,2
183315,2
183316,2
183317,2
183318,2
183319,2
183320,2
183321,2
183322,2
183323,2
183324,2
183325,2
183326,2
183327,2
183328,2
183329,2
183330,2
183331,2
183332,2
183333,2
183334,2
183335,2
183336,2
183337,2
183338,2
183339,2
183340,2
183341,2
183342,2
183343,2
183344,2
183345,2
183346,2
183347,2
183348,2
183349,2
183350,2
183351,2
183352,2
183353,2
183354,2
183355,2
183356,2
183357,2
183358,2
183359,2
183360,2
183361,2
183362,2
183363,2
183364,2
183365,2
183366,2
183367,2
183368,2
183369,2
183370,2
183371,2
183372,2
183373,2
183374,2
183375,2
183376,2
183377,2
183378,2
183379,2
183380,2
183381,2
183382,2
183383,2
183384,2
183385,2
183386,2
183387,2
183388,2
183389,2
183390,2
183391,2
183392,2
183393,2
183394,2
183395,2
183396,2
183397,2
183398,2
183399,2
183400,2
183401,2
183402,2
183403,2
183404,2
183405,2
183406,2
183407,2
183408,2
183409,2
183410,2
183411,2
183412,2
183413,2
183414,2
183415,2
183416,2
183417,2
183418,2
183419,2
183420,2
183421,2
183422,2
183423,2
183424,2
183425,2
183426,2
183427,2
183428,2
183429,2
183430,2
183431,2
183432,2
183433,2
183434,2
183435,2
183436,2
183437,2
183438,2
183439,2
183440,2
183441,2
183442,2
183443,2
183444,2
183445,2
183446,2
183447,2
183448,2
183449,2
183450,2
183451,2
183452,2
183453,2
183454,2
183455,2
183456,2
183457,2
183458,2
183459,2
183460,2
183461,2
183462,2
183463,2
183464,2
183465,2
183466,2
183467,2
183468,2
183469,2
183470,2
183471,2
183472,2
183473,2
183474,2
183475,2
183476,2
183477,2
183478,2
183479,2
183480,2
183481,2
183482,2
183483,2
183484,2
183485,2
183486,2
183487,2
183488,2
183489,2
183490,2
183491,2
183492,2
183493,2
183494,2
183495,2
183496,2
183497,2
183498,2
183499,2
183500,2
183501,2
183502,2
183503,2
183504,2
183505,2
183506,2
183507,2
183508,2
183509,2
183510,2
183511,2
183512,2
183513,2
183514,2
183515,2
183516,2
183517,2
183518,2
183519,2
183520,2
183521,2
183522,2
183523,2
183524,2
183525,2
183526,2
183527,2
183528,2
183529,2
183530,2
183531,2
183532,2
183533,2
183534,2
183535,2
183536,2
183537,2
183538,2
183539,2
183540,2
183541,2
183542,2
183543,2
183544,2
183545,2
183546,2
183547,2
183548,2
183549,2
183550,2
183551,2
183552,2
183553,2
183554,2
183555,2
183556,2
183557,2
183558,2
183559,2
183560,2
183561,2
183562,2
183563,2
183564,2
183565,2
183566,2
183567,2
183568,2
183569,2
183570,2
183571,2
183572,2
183573,2
183574,2
183575,2
183576,2
183577,2
183578,2
183579,2
183580,2
183581,2
183582,2
183583,2
183584,2
183585,2
183586,2
183587,2
183588,2
183589,2
183590,2
183591,2
183592,2
183593,2
183594,2
183595,2
183596,2
183597,2
183598,2
183599,2
183600,2
183601,2
183602,2
183603,2
183604,2
183605,2
183606,2
183607,2
183608,2
183609,2
183610,2
183611,2
183612,2
183613,2
183614,2
183615,2
183616,2
183617,2
183618,2
183619,2
183620,2
183621,2
183622,2
183623,2
183624,2
183625,2
183626,2
183627,2
183628,2
183629,2
183630,2
183631,2
183632,2
183633,2
183634,2
183635,2
183636,2
183637,2
183638,2
183639,2
183640,2
183641,2
183642,2
183643,2
183644,2
183645,2
183646,2
183647,2
183648,2
183649,2
183650,2
183651,2
183652,2
183653,2
183654,2
183655,2
183656,2
183657,2
183658,2
183659,2
183660,2
183661,2
183662,2
183663,2
183664,2
183665,2
183666,2
183667,2
183668,2
183669,2
183670,2
183671,2
183672,2
183673,2
183674,2
183675,2
183676,2
183677,2
183678,2
183679,2
183680,2
183681,2
183682,2
183683,2
183684,2
183685,2
183686,2
183687,2
183688,2
183689,2
183690,2
183691,2
183692,2
183693,2
183694,2
183695,2
183696,2
183697,2
183698,2
183699,2
183700,2
183701,2
183702,2
183703,2
183704,2
183705,2
183706,2
183707,2
183708,2
183709,2
183710,2
183711,2
183712,2
183713,2
183714,2
183715,2
183716,2
183717,2
183718,2
183719,2
183720,2
183721,2
183722,2
183723,2
183724,2
183725,2
183726,2
183727,2
183728,2
183729,2
183730,2
183731,2
183732,2
183733,2
183734,2
183735,2
183736,2
183737,2
183738,2
183739,2
183740,2
183741,2
183742,2
183743,2
183744,2
183745,2
183746,2
183747,2
183748,2
183749,2
183750,2
183751,2
183752,2
183753,2
183754,2
183755,2
183756,2
183757,2
183758,2
183759,2
183760,2
183761,2
183762,2
183763,2
183764,2
183765,2
183766,2
183767,2
183768,2
183769,2
183770,2
183771,2
183772,2
183773,2
183774,2
183775,2
183776,2
183777,2
183778,2
183779,2
183780,2
183781,2
183782,2
183783,2
183784,2
183785,2
183786,2
183787,2
183788,2
183789,2
183790,2
183791,2
183792,2
183793,2
183794,2
183795,2
183796,2
183797,2
183798,2
183799,2
183800,2
183801,2
183802,2
183803,2
183804,2
183805,2
183806,2
183807,2
183808,2
183809,2
183810,2
183811,2
183812,2
183813,2
183814,2
183815,2
183816,2
183817,2
183818,2
183819,2
183820,2
183821,2
183822,2
183823,2
183824,2
183825,2
183826,2
183827,2
183828,2
183829,2
183830,2
183831,2
183832,2
183833,2
183834,2
183835,2
183836,2
183837,2
183838,2
183839,2
183840,2
183841,2
183842,2
183843,2
183844,2
183845,2
183846,2
183847,2
183848,2
183849,2
183850,2
183851,2
183852,2
183853,2
183854,2
183855,2
183856,2
183857,2
183858,2
183859,2
183860,2
183861,2
183862,2
183863,2
183864,2
183865,2
183866,2
183867,2
183868,2
183869,2
183870,2
183871,2
183872,2
183873,2
183874,2
183875,2
183876,2
183877,2
183878,2
183879,2
183880,2
183881,2
183882,2
183883,2
183884,2
183885,2
183886,2
183887,2
183888,2
183889,2
183890,2
183891,2
183892,2
183893,2
183894,2
183895,2
183896,2
183897,2
183898,2
183899,2
183900,2
183901,2
183902,2
183903,2
183904,2
183905,2
183906,2
183907,2
183908,2
183909,2
183910,2
183911,2
183912,2
183913,2
183914,2
183915,2
183916,2
183917,2
183918,2
183919,2
183920,2
183921,2
183922,2
183923,2
183924,2
183925,2
183926,2
183927,2
183928,2
183929,2
183930,2
183931,2
183932,2
183933,2
183934,2
183935,2
183936,2
183937,2
183938,2
183939,2
183940,2
183941,2
183942,2
183943,2
183944,2
183945,2
183946,2
183947,2
183948,2
183949,2
183950,2
183951,2
183952,2
183953,2
183954,2
183955,2
183956,2
183957,2
183958,2
183959,2
183960,2
183961,2
183962,2
183963,2
183964,2
183965,2
183966,2
183967,2
183968,2
183969,2
183970,2
183971,2
183972,2
183973,2
183974,2
183975,2
183976,2
183977,2
183978,2
183979,2
183980,2
183981,2
183982,2
183983,2
183984,2
183985,2
183986,2
183987,2
183988,2
183989,2
183990,2
183991,2
183992,2
183993,2
183994,2
183995,2
183996,2
183997,2
183998,2
183999,2
184000,2
184001,2
184002,2
184003,2
184004,2
184005,2
184006,2
184007,2
184008,2
184009,2
184010,2
184011,2
184012,2
184013,2
184014,2
184015,2
184016,2
184017,2
184018,2
184019,2
184020,2
184021,2
184022,2
184023,2
184024,2
184025,2
184026,2
184027,2
184028,2
184029,2
184030,2
184031,2
184032,2
184033,2
184034,2
184035,2
184036,2
184037,2
184038,2
184039,2
184040,2
184041,2
184042,2
184043,2
184044,2
184045,2
184046,2
184047,2
184048,2
184049,2
184050,2
184051,2
184052,2
184053,2
184054,2
184055,2
184056,2
184057,2
184058,2
184059,2
184060,2
184061,2
184062,2
184063,2
184064,2
184065,2
184066,2
184067,2
184068,2
184069,2
184070,2
184071,2
184072,2
184073,2
184074,2
184075,2
184076,2
184077,2
184078,2
184079,2
184080,2
184081,2
184082,2
184083,2
184084,2
184085,2
184086,2
184087,2
184088,2
184089,2
184090,2
184091,2
184092,2
184093,2
184094,2
184095,2
184096,2
184097,2
184098,2
184099,2
184100,2
184101,2
184102,2
184103,2
184104,2
184105,2
184106,2
184107,2
184108,2
184109,2
184110,2
184111,2
184112,2
184113,2
184114,2
184115,2
184116,2
184117,2
184118,2
184119,2
184120,2
184121,2
184122,2
184123,2
184124,2
184125,2
184126,2
184127,2
184128,2
184129,2
184130,2
184131,2
184132,2
184133,2
184134,2
184135,2
184136,2
184137,2
184138,2
184139,2
184140,2
184141,2
184142,2
184143,2
184144,2
184145,2
184146,2
184147,2
184148,2
184149,2
184150,2
184151,2
184152,2
184153,2
184154,2
184155,2
184156,2
184157,2
184158,2
184159,2
184160,2
184161,2
184162,2
184163,2
184164,2
184165,2
184166,2
184167,2
184168,2
184169,2
184170,2
184171,2
184172,2
184173,2
184174,2
184175,2
184176,2
184177,2
184178,2
184179,2
184180,2
184181,2
184182,2
184183,2
184184,2
184185,2
184186,2
184187,2
184188,2
184189,2
184190,2
184191,2
184192,2
184193,2
184194,2
184195,2
184196,2
184197,2
184198,2
184199,2
184200,2
184201,2
184202,2
184203,2
184204,2
184205,2
184206,2
184207,2
184208,2
184209,2
184210,2
184211,2
184212,2
184213,2
184214,2
184215,2
184216,2
184217,2
184218,2
184219,2
184220,2
184221,2
184222,2
184223,2
184224,2
184225,2
184226,2
184227,2
184228,2
184229,2
184230,2
184231,2
184232,2
184233,2
184234,2
184235,2
184236,2
184237,2
184238,2
184239,2
184240,2
184241,2
184242,2
184243,2
184244,2
184245,2
184246,2
184247,2
184248,2
184249,2
184250,2
184251,2
184252,2
184253,2
184254,2
184255,2
184256,2
184257,2
184258,2
184259,2
184260,2
184261,2
184262,2
184263,2
184264,2
184265,2
184266,2
184267,2
184268,2
184269,2
184270,2
184271,2
184272,2
184273,2
184274,2
184275,2
184276,2
184277,2
184278,2
184279,2
184280,2
184281,2
184282,2
184283,2
184284,2
184285,2
184286,2
184287,2
184288,2
184289,2
184290,2
184291,2
184292,2
184293,2
184294,2
184295,2
184296,2
184297,2
184298,2
184299,2
184300,2
184301,2
184302,2
184303,2
184304,2
184305,2
184306,2
184307,2
184308,2
184309,2
184310,2
184311,2
184312,2
184313,2
184314,2
184315,2
184316,2
184317,2
184318,2
184319,2
184320,2
184321,2
184322,2
184323,2
184324,2
184325,2
184326,2
184327,2
184328,2
184329,2
184330,2
184331,2
184332,2
184333,2
184334,2
184335,2
184336,2
184337,2
184338,2
184339,2
184340,2
184341,2
184342,2
184343,2
184344,2
184345,2
184346,2
184347,2
184348,2
184349,2
184350,2
184351,2
184352,2
184353,2
184354,2
184355,2
184356,2
184357,2
184358,2
184359,2
184360,2
184361,2
184362,2
184363,2
184364,2
184365,2
184366,2
184367,2
184368,2
184369,2
184370,2
184371,2
184372,2
184373,2
184374,2
184375,2
184376,2
184377,2
184378,2
184379,2
184380,2
184381,2
184382,2
184383,2
184384,2
184385,2
184386,2
184387,2
184388,2
184389,2
184390,2
184391,2
184392,2
184393,2
184394,2
184395,2
184396,2
184397,2
184398,2
184399,2
184400,2
184401,2
184402,2
184403,2
184404,2
184405,2
184406,2
184407,2
184408,2
184409,2
184410,2
184411,2
184412,2
184413,2
184414,2
184415,2
184416,2
184417,2
184418,2
184419,2
184420,2
184421,2
184422,2
184423,2
184424,2
184425,2
184426,2
184427,2
184428,2
184429,2
184430,2
184431,2
184432,2
184433,2
184434,2
184435,2
184436,2
184437,2
184438,2
184439,2
184440,2
184441,2
184442,2
184443,2
184444,2
184445,2
184446,2
184447,2
184448,2
184449,2
184450,2
184451,2
184452,2
184453,2
184454,2
184455,2
184456,2
184457,2
184458,2
184459,2
184460,2
184461,2
184462,2
184463,2
184464,2
184465,2
184466,2
184467,2
184468,2
184469,2
184470,2
184471,2
184472,2
184473,2
184474,2
184475,2
184476,2
184477,2
184478,2
184479,2
184480,2
184481,2
184482,2
184483,2
184484,2
184485,2
184486,2
184487,2
184488,2
184489,2
184490,2
184491,2
184492,2
184493,2
184494,2
184495,2
184496,2
184497,2
184498,2
184499,2
184500,2
184501,2
184502,2
184503,2
184504,2
184505,2
184506,2
184507,2
184508,2
184509,2
184510,2
184511,2
184512,2
184513,2
184514,2
184515,2
184516,2
184517,2
184518,2
184519,2
184520,2
184521,2
184522,2
184523,2
184524,2
184525,2
184526,2
184527,2
184528,2
184529,2
184530,2
184531,2
184532,2
184533,2
184534,2
184535,2
184536,2
184537,2
184538,2
184539,2
184540,2
184541,2
184542,2
184543,2
184544,2
184545,2
184546,2
184547,2
184548,2
184549,2
184550,2
184551,2
184552,2
184553,2
184554,2
184555,2
184556,2
184557,2
184558,2
184559,2
184560,2
184561,2
184562,2
184563,2
184564,2
184565,2
184566,2
184567,2
184568,2
184569,2
184570,2
184571,2
184572,2
184573,2
184574,2
184575,2
184576,2
184577,2
184578,2
184579,2
184580,2
184581,2
184582,2
184583,2
184584,2
184585,2
184586,2
184587,2
184588,2
184589,2
184590,2
184591,2
184592,2
184593,2
184594,2
184595,2
184596,2
184597,2
184598,2
184599,2
184600,2
184601,2
184602,2
184603,2
184604,2
184605,2
184606,2
184607,2
184608,2
184609,2
184610,2
184611,2
184612,2
184613,2
184614,2
184615,2
184616,2
184617,2
184618,2
184619,2
184620,2
184621,2
184622,2
184623,2
184624,2
184625,2
184626,2
184627,2
184628,2
184629,2
184630,2
184631,2
184632,2
184633,2
184634,2
184635,2
184636,2
184637,2
184638,2
184639,2
184640,2
184641,2
184642,2
184643,2
184644,2
184645,2
184646,2
184647,2
184648,2
184649,2
184650,2
184651,2
184652,2
184653,2
184654,2
184655,2
184656,2
184657,2
184658,2
184659,2
184660,2
184661,2
184662,2
184663,2
184664,2
184665,2
184666,2
184667,2
184668,2
184669,2
184670,2
184671,2
184672,2
184673,2
184674,2
184675,2
184676,2
184677,2
184678,2
184679,2
184680,2
184681,2
184682,2
184683,2
184684,2
184685,2
184686,2
184687,2
184688,2
184689,2
184690,2
184691,2
184692,2
184693,2
184694,2
184695,2
184696,2
184697,2
184698,2
184699,2
184700,2
184701,2
184702,2
184703,2
184704,2
184705,2
184706,2
184707,2
184708,2
184709,2
184710,2
184711,2
184712,2
184713,2
184714,2
184715,2
184716,2
184717,2
184718,2
184719,2
184720,2
184721,2
184722,2
184723,2
184724,2
184725,2
184726,2
184727,2
184728,2
184729,2
184730,2
184731,2
184732,2
184733,2
184734,2
184735,2
184736,2
184737,2
184738,2
184739,2
184740,2
184741,2
184742,2
184743,2
184744,2
184745,2
184746,2
184747,2
184748,2
184749,2
184750,2
184751,2
184752,2
184753,2
184754,2
184755,2
184756,2
184757,2
184758,2
184759,2
184760,2
184761,2
184762,2
184763,2
184764,2
184765,2
184766,2
184767,2
184768,2
184769,2
184770,2
184771,2
184772,2
184773,2
184774,2
184775,2
184776,2
184777,2
184778,2
184779,2
184780,2
184781,2
184782,2
184783,2
184784,2
184785,2
184786,2
184787,2
184788,2
184789,2
184790,2
184791,2
184792,2
184793,2
184794,2
184795,2
184796,2
184797,2
184798,2
184799,2
184800,2
184801,2
184802,2
184803,2
184804,2
184805,2
184806,2
184807,2
184808,2
184809,2
184810,2
184811,2
184812,2
184813,2
184814,2
184815,2
184816,2
184817,2
184818,2
184819,2
184820,2
184821,2
184822,2
184823,2
184824,2
184825,2
184826,2
184827,2
184828,2
184829,2
184830,2
184831,2
184832,2
184833,2
184834,2
184835,2
184836,2
184837,2
184838,2
184839,2
184840,2
184841,2
184842,2
184843,2
184844,2
184845,2
184846,2
184847,2
184848,2
184849,2
184850,2
184851,2
184852,2
184853,2
184854,2
184855,2
184856,2
184857,2
184858,2
184859,2
184860,2
184861,2
184862,2
184863,2
184864,2
184865,2
184866,2
184867,2
184868,2
184869,2
184870,2
184871,2
184872,2
184873,2
184874,2
184875,2
184876,2
184877,2
184878,2
184879,2
184880,2
184881,2
184882,2
184883,2
184884,2
184885,2
184886,2
184887,2
184888,2
184889,2
184890,2
184891,2
184892,2
184893,2
184894,2
184895,2
184896,2
184897,2
184898,2
184899,2
184900,2
184901,2
184902,2
184903,2
184904,2
184905,2
184906,2
184907,2
184908,2
184909,2
184910,2
184911,2
184912,2
184913,2
184914,2
184915,2
184916,2
184917,2
184918,2
184919,2
184920,2
184921,2
184922,2
184923,2
184924,2
184925,2
184926,2
184927,2
184928,2
184929,2
184930,2
184931,2
184932,2
184933,2
184934,2
184935,2
184936,2
184937,2
184938,2
184939,2
184940,2
184941,2
184942,2
184943,2
184944,2
184945,2
184946,2
184947,2
184948,2
184949,2
184950,2
184951,2
184952,2
184953,2
184954,2
184955,2
184956,2
184957,2
184958,2
184959,2
184960,2
184961,2
184962,2
184963,2
184964,2
184965,2
184966,2
184967,2
184968,2
184969,2
184970,2
184971,2
184972,2
184973,2
184974,2
184975,2
184976,2
184977,2
184978,2
184979,2
184980,2
184981,2
184982,2
184983,2
184984,2
184985,2
184986,2
184987,2
184988,2
184989,2
184990,2
184991,2
184992,2
184993,2
184994,2
184995,2
184996,2
184997,2
184998,2
184999,2
185000,2
185001,2
185002,2
185003,2
185004,2
185005,2
185006,2
185007,2
185008,2
185009,2
185010,2
185011,2
185012,2
185013,2
185014,2
185015,2
185016,2
185017,2
185018,2
185019,2
185020,2
185021,2
185022,2
185023,2
185024,2
185025,2
185026,2
185027,2
185028,2
185029,2
185030,2
185031,2
185032,2
185033,2
185034,2
185035,2
185036,2
185037,2
185038,2
185039,2
185040,2
185041,2
185042,2
185043,2
185044,2
185045,2
185046,2
185047,2
185048,2
185049,2
185050,2
185051,2
185052,2
185053,2
185054,2
185055,2
185056,2
185057,2
185058,2
185059,2
185060,2
185061,2
185062,2
185063,2
185064,2
185065,2
185066,2
185067,2
185068,2
185069,2
185070,2
185071,2
185072,2
185073,2
185074,2
185075,2
185076,2
185077,2
185078,2
185079,2
185080,2
185081,2
185082,2
185083,2
185084,2
185085,2
185086,2
185087,2
185088,2
185089,2
185090,2
185091,2
185092,2
185093,2
185094,2
185095,2
185096,2
185097,2
185098,2
185099,2
185100,2
185101,2
185102,2
185103,2
185104,2
185105,2
185106,2
185107,2
185108,2
185109,2
185110,2
185111,2
185112,2
185113,2
185114,2
185115,2
185116,2
185117,2
185118,2
185119,2
185120,2
185121,2
185122,2
185123,2
185124,2
185125,2
185126,2
185127,2
185128,2
185129,2
185130,2
185131,2
185132,2
185133,2
185134,2
185135,2
185136,2
185137,2
185138,2
185139,2
185140,2
185141,2
185142,2
185143,2
185144,2
185145,2
185146,2
185147,2
185148,2
185149,2
185150,2
185151,2
185152,2
185153,2
185154,2
185155,2
185156,2
185157,2
185158,2
185159,2
185160,2
185161,2
185162,2
185163,2
185164,2
185165,2
185166,2
185167,2
185168,2
185169,2
185170,2
185171,2
185172,2
185173,2
185174,2
185175,2
185176,2
185177,2
185178,2
185179,2
185180,2
185181,2
185182,2
185183,2
185184,2
185185,2
185186,2
185187,2
185188,2
185189,2
185190,2
185191,2
185192,2
185193,2
185194,2
185195,2
185196,2
185197,2
185198,2
185199,2
185200,2
185201,2
185202,2
185203,2
185204,2
185205,2
185206,2
185207,2
185208,2
185209,2
185210,2
185211,2
185212,2
185213,2
185214,2
185215,2
185216,2
185217,2
185218,2
185219,2
185220,2
185221,2
185222,2
185223,2
185224,2
185225,2
185226,2
185227,2
185228,2
185229,2
185230,2
185231,2
185232,2
185233,2
185234,2
185235,2
185236,2
185237,2
185238,2
185239,2
185240,2
185241,2
185242,2
185243,2
185244,2
185245,2
185246,2
185247,2
185248,2
185249,2
185250,2
185251,2
185252,2
185253,2
185254,2
185255,2
185256,2
185257,2
185258,2
185259,2
185260,2
185261,2
185262,2
185263,2
185264,2
185265,2
185266,2
185267,2
185268,2
185269,2
185270,2
185271,2
185272,2
185273,2
185274,2
185275,2
185276,2
185277,2
185278,2
185279,2
185280,2
185281,2
185282,2
185283,2
185284,2
185285,2
185286,2
185287,2
185288,2
185289,2
185290,2
185291,2
185292,2
185293,2
185294,2
185295,2
185296,2
185297,2
185298,2
185299,2
185300,2
185301,2
185302,2
185303,2
185304,2
185305,2
185306,2
185307,2
185308,2
185309,2
185310,2
185311,2
185312,2
185313,2
185314,2
185315,2
185316,2
185317,2
185318,2
185319,2
185320,2
185321,2
185322,2
185323,2
185324,2
185325,2
185326,2
185327,2
185328,2
185329,2
185330,2
185331,2
185332,2
185333,2
185334,2
185335,2
185336,2
185337,2
185338,2
185339,2
185340,2
185341,2
185342,2
185343,2
185344,2
185345,2
185346,2
185347,2
185348,2
185349,2
185350,2
185351,2
185352,2
185353,2
185354,2
185355,2
185356,2
185357,2
185358,2
185359,2
185360,2
185361,2
185362,2
185363,2
185364,2
185365,2
185366,2
185367,2
185368,2
185369,2
185370,2
185371,2
185372,2
185373,2
185374,2
185375,2
185376,2
185377,2
185378,2
185379,2
185380,2
185381,2
185382,2
185383,2
185384,2
185385,2
185386,2
185387,2
185388,2
185389,2
185390,2
185391,2
185392,2
185393,2
185394,2
185395,2
185396,2
185397,2
185398,2
185399,2
185400,2
185401,2
185402,2
185403,2
185404,2
185405,2
185406,2
185407,2
185408,2
185409,2
